,Month,AREA,AGE,Gender,READ_RT
1239,5,강원도,50대,여자,3.576
1240,5,강원도,60대이상,남자,5.772
1241,5,강원도,60대이상,여자,2.67
1242,5,경기도,영유아(0-5),남자,9.416
1243,5,경기도,영유아(0-5),여자,8.773
1244,5,경기도,유아(6-7),남자,9.685
1245,5,경기도,유아(6-7),여자,12.679
1246,5,경기도,초등(8-13),남자,8.328
1247,5,경기도,초등(8-13),여자,8.547
1248,5,경기도,청소년(14-19),남자,1.778
1249,5,경기도,청소년(14-19),여자,2.716
1250,5,경기도,20대,남자,0.932
1251,5,경기도,20대,여자,1.727
1252,5,경기도,30대,남자,1.43
1253,5,경기도,30대,여자,3.262
1254,5,경기도,40대,남자,3.654
1255,5,경기도,40대,여자,4.874
1256,5,경기도,50대,남자,2.263
1257,5,경기도,50대,여자,2.336
1258,5,경기도,60대이상,남자,3.157
1259,5,경기도,60대이상,여자,2.306
1260,5,경상남도,영유아(0-5),남자,7.389
1261,5,경상남도,영유아(0-5),여자,7.853
1262,5,경상남도,유아(6-7),남자,8.888
1263,5,경상남도,유아(6-7),여자,12.605
1264,5,경상남도,초등(8-13),남자,6.743
1265,5,경상남도,초등(8-13),여자,7.244
1266,5,경상남도,청소년(14-19),남자,1.684
1267,5,경상남도,청소년(14-19),여자,2.505
1268,5,경상남도,20대,남자,0.723
1269,5,경상남도,20대,여자,1.072
1270,5,경상남도,30대,남자,1.439
1271,5,경상남도,30대,여자,3.07
1272,5,경상남도,40대,남자,3.102
1273,5,경상남도,40대,여자,3.841
1274,5,경상남도,50대,남자,1.96
1275,5,경상남도,50대,여자,1.931
1276,5,경상남도,60대이상,남자,3.238
1277,5,경상남도,60대이상,여자,2.404
1278,5,경상북도,영유아(0-5),남자,15.666
1279,5,경상북도,영유아(0-5),여자,12.241
1280,5,경상북도,유아(6-7),남자,21.593
1281,5,경상북도,유아(6-7),여자,20.63
1282,5,경상북도,초등(8-13),남자,8.395
1283,5,경상북도,초등(8-13),여자,8.918
1284,5,경상북도,청소년(14-19),남자,2.339
1285,5,경상북도,청소년(14-19),여자,3.9
1286,5,경상북도,20대,남자,1.061
1287,5,경상북도,20대,여자,1.468
1288,5,경상북도,30대,남자,1.909
1289,5,경상북도,30대,여자,3.071
1290,5,경상북도,40대,남자,4.274
1291,5,경상북도,40대,여자,4.401
1292,5,경상북도,50대,남자,2.6
1293,5,경상북도,50대,여자,2.475
1294,5,경상북도,60대이상,남자,4.207
1295,5,경상북도,60대이상,여자,2.646
1296,5,광주광역시,영유아(0-5),남자,38.014
1297,5,광주광역시,영유아(0-5),여자,35.565
1298,5,광주광역시,유아(6-7),남자,22.585
1299,5,광주광역시,유아(6-7),여자,20.302
1300,5,광주광역시,초등(8-13),남자,6.108
1301,5,광주광역시,초등(8-13),여자,7.062
1302,5,광주광역시,청소년(14-19),남자,0.699
1303,5,광주광역시,청소년(14-19),여자,1.999
1304,5,광주광역시,20대,남자,0.631
1305,5,광주광역시,20대,여자,0.88
1306,5,광주광역시,30대,남자,1.102
1307,5,광주광역시,30대,여자,1.886
1308,5,광주광역시,40대,남자,1.972
1309,5,광주광역시,40대,여자,2.206
1310,5,광주광역시,50대,남자,0.589
1311,5,광주광역시,50대,여자,1.034
1312,5,광주광역시,60대이상,남자,1.82
1313,5,광주광역시,60대이상,여자,1.363
1314,5,대구광역시,영유아(0-5),남자,15.62
1315,5,대구광역시,영유아(0-5),여자,18.367
1316,5,대구광역시,유아(6-7),남자,11.298
1317,5,대구광역시,유아(6-7),여자,11.892
1318,5,대구광역시,초등(8-13),남자,4.946
1319,5,대구광역시,초등(8-13),여자,5.856
1320,5,대구광역시,청소년(14-19),남자,1.258
1321,5,대구광역시,청소년(14-19),여자,2.158
1322,5,대구광역시,20대,남자,0.871
1323,5,대구광역시,20대,여자,1.045
1324,5,대구광역시,30대,남자,1.716
1325,5,대구광역시,30대,여자,3.071
1326,5,대구광역시,40대,남자,3.105
1327,5,대구광역시,40대,여자,3.811
1328,5,대구광역시,50대,남자,2.087
1329,5,대구광역시,50대,여자,2.187
1330,5,대구광역시,60대이상,남자,2.351
1331,5,대구광역시,60대이상,여자,1.855
1332,5,대전광역시,영유아(0-5),남자,33.968
1333,5,대전광역시,영유아(0-5),여자,34.574
1334,5,대전광역시,유아(6-7),남자,30.626
1335,5,대전광역시,유아(6-7),여자,29.457
1336,5,대전광역시,초등(8-13),남자,13.512
1337,5,대전광역시,초등(8-13),여자,11.033
1338,5,대전광역시,청소년(14-19),남자,3.24
1339,5,대전광역시,청소년(14-19),여자,5.148
1340,5,대전광역시,20대,남자,1.32
1341,5,대전광역시,20대,여자,1.762
1342,5,대전광역시,30대,남자,2.704
1343,5,대전광역시,30대,여자,4.376
1344,5,대전광역시,40대,남자,7.22
1345,5,대전광역시,40대,여자,6.92
1346,5,대전광역시,50대,남자,4.486
1347,5,대전광역시,50대,여자,4.323
1348,5,대전광역시,60대이상,남자,7.028
1349,5,대전광역시,60대이상,여자,4.707
1350,5,부산광역시,영유아(0-5),남자,9.186
1351,5,부산광역시,영유아(0-5),여자,65.595
1352,5,부산광역시,유아(6-7),남자,41.765
1353,5,부산광역시,유아(6-7),여자,44.269
1354,5,부산광역시,초등(8-13),남자,15.374
1355,5,부산광역시,초등(8-13),여자,16.043
1356,5,부산광역시,청소년(14-19),남자,2.101
1357,5,부산광역시,청소년(14-19),여자,3.154
1358,5,부산광역시,20대,남자,1.254
1359,5,부산광역시,20대,여자,1.704
1360,5,부산광역시,30대,남자,2.26
1361,5,부산광역시,30대,여자,4.325
1362,5,부산광역시,40대,남자,6.654
1363,5,부산광역시,40대,여자,6.404
1364,5,부산광역시,50대,남자,3.998
1365,5,부산광역시,50대,여자,2.646
1366,5,부산광역시,60대이상,남자,5.724
1367,5,부산광역시,60대이상,여자,4.524
1368,5,서울특별시,영유아(0-5),남자,24.82
1369,5,서울특별시,영유아(0-5),여자,30.536
1370,5,서울특별시,유아(6-7),남자,16.828
1371,5,서울특별시,유아(6-7),여자,22.381
1372,5,서울특별시,초등(8-13),남자,9.513
1373,5,서울특별시,초등(8-13),여자,10.917
1374,5,서울특별시,청소년(14-19),남자,1.771
1375,5,서울특별시,청소년(14-19),여자,2.546
1376,5,서울특별시,20대,남자,0.851
1377,5,서울특별시,20대,여자,1.609
1378,5,서울특별시,30대,남자,1.147
1379,5,서울특별시,30대,여자,2.222
1380,5,서울특별시,40대,남자,3.107
1381,5,서울특별시,40대,여자,3.956
1382,5,서울특별시,50대,남자,2.247
1383,5,서울특별시,50대,여자,2.388
1384,5,서울특별시,60대이상,남자,2.826
1385,5,서울특별시,60대이상,여자,2.486
1386,5,세종특별자치시,영유아(0-5),남자,10.714
1387,5,세종특별자치시,영유아(0-5),여자,3.659
1388,5,세종특별자치시,유아(6-7),남자,5.943
1389,5,세종특별자치시,유아(6-7),여자,3.438
1390,5,세종특별자치시,초등(8-13),남자,1.534
1391,5,세종특별자치시,초등(8-13),여자,1.588
1392,5,세종특별자치시,청소년(14-19),남자,0.647
1393,5,세종특별자치시,청소년(14-19),여자,0.809
1394,5,세종특별자치시,20대,남자,0.423
1395,5,세종특별자치시,20대,여자,0.935
1396,5,세종특별자치시,30대,남자,0.78
1397,5,세종특별자치시,30대,여자,1.34
1398,5,세종특별자치시,40대,남자,1.042
1399,5,세종특별자치시,40대,여자,1.548
1400,5,세종특별자치시,50대,남자,0.935
1401,5,세종특별자치시,50대,여자,1.115
1402,5,세종특별자치시,60대이상,남자,1.211
1403,5,세종특별자치시,60대이상,여자,1.139
1404,5,울산광역시,영유아(0-5),남자,20.811
1405,5,울산광역시,영유아(0-5),여자,20.057
1406,5,울산광역시,유아(6-7),남자,20.468
1407,5,울산광역시,유아(6-7),여자,24.712
1408,5,울산광역시,초등(8-13),남자,10.26
1409,5,울산광역시,초등(8-13),여자,12.859
1410,5,울산광역시,청소년(14-19),남자,1.977
1411,5,울산광역시,청소년(14-19),여자,3.73
1412,5,울산광역시,20대,남자,1.067
1413,5,울산광역시,20대,여자,1.611
1414,5,울산광역시,30대,남자,2.668
1415,5,울산광역시,30대,여자,4.3
1416,5,울산광역시,40대,남자,5.518
1417,5,울산광역시,40대,여자,5.052
1418,5,울산광역시,50대,남자,2.385
1419,5,울산광역시,50대,여자,2.387
1420,5,울산광역시,60대이상,남자,4.473
1421,5,울산광역시,60대이상,여자,3.463
1422,5,인천광역시,영유아(0-5),남자,15.417
1423,5,인천광역시,영유아(0-5),여자,10.394
1424,5,인천광역시,유아(6-7),남자,11.976
1425,5,인천광역시,유아(6-7),여자,10.798
1426,5,인천광역시,초등(8-13),남자,5.239
1427,5,인천광역시,초등(8-13),여자,6.145
1428,5,인천광역시,청소년(14-19),남자,1.189
1429,5,인천광역시,청소년(14-19),여자,1.902
1430,5,인천광역시,20대,남자,0.648
1431,5,인천광역시,20대,여자,1.038
1432,5,인천광역시,30대,남자,0.68
1433,5,인천광역시,30대,여자,1.239
1434,5,인천광역시,40대,남자,1.426
1435,5,인천광역시,40대,여자,1.797
1436,5,인천광역시,50대,남자,1.277
1437,5,인천광역시,50대,여자,1.079
1438,5,인천광역시,60대이상,남자,2.046
1439,5,인천광역시,60대이상,여자,1.354
1440,5,전라남도,영유아(0-5),남자,14.571
1441,5,전라남도,영유아(0-5),여자,3.0
1442,5,전라남도,유아(6-7),남자,22.899
1443,5,전라남도,유아(6-7),여자,16.733
1444,5,전라남도,초등(8-13),남자,6.734
1445,5,전라남도,초등(8-13),여자,7.242
1446,5,전라남도,청소년(14-19),남자,2.41
1447,5,전라남도,청소년(14-19),여자,3.336
1448,5,전라남도,20대,남자,0.946
1449,5,전라남도,20대,여자,1.566
1450,5,전라남도,30대,남자,1.857
1451,5,전라남도,30대,여자,3.771
1452,5,전라남도,40대,남자,3.491
1453,5,전라남도,40대,여자,4.052
1454,5,전라남도,50대,남자,2.44
1455,5,전라남도,50대,여자,2.58
1456,5,전라남도,60대이상,남자,3.209
1457,5,전라남도,60대이상,여자,2.743
1458,5,전라북도,영유아(0-5),남자,28.877
1459,5,전라북도,영유아(0-5),여자,30.829
1460,5,전라북도,유아(6-7),남자,22.039
1461,5,전라북도,유아(6-7),여자,24.048
1462,5,전라북도,초등(8-13),남자,8.762
1463,5,전라북도,초등(8-13),여자,7.903
1464,5,전라북도,청소년(14-19),남자,2.389
1465,5,전라북도,청소년(14-19),여자,2.665
1466,5,전라북도,20대,남자,0.972
1467,5,전라북도,20대,여자,1.552
1468,5,전라북도,30대,남자,1.627
1469,5,전라북도,30대,여자,3.715
1470,5,전라북도,40대,남자,3.006
1471,5,전라북도,40대,여자,3.999
1472,5,전라북도,50대,남자,1.768
1473,5,전라북도,50대,여자,2.011
1474,5,전라북도,60대이상,남자,3.433
1475,5,전라북도,60대이상,여자,2.356
1476,5,제주특별자치도,영유아(0-5),남자,21.525
1477,5,제주특별자치도,영유아(0-5),여자,17.259
1478,5,제주특별자치도,유아(6-7),남자,13.028
1479,5,제주특별자치도,유아(6-7),여자,14.695
1480,5,제주특별자치도,초등(8-13),남자,5.52
1481,5,제주특별자치도,초등(8-13),여자,6.239
1482,5,제주특별자치도,청소년(14-19),남자,1.507
1483,5,제주특별자치도,청소년(14-19),여자,2.275
1484,5,제주특별자치도,20대,남자,0.647
1485,5,제주특별자치도,20대,여자,1.813
1486,5,제주특별자치도,30대,남자,1.898
1487,5,제주특별자치도,30대,여자,5.622
1488,5,제주특별자치도,40대,남자,3.597
1489,5,제주특별자치도,40대,여자,5.377
1490,5,제주특별자치도,50대,남자,2.159
1491,5,제주특별자치도,50대,여자,2.942
1492,5,제주특별자치도,60대이상,남자,2.533
1493,5,제주특별자치도,60대이상,여자,1.976
1494,5,충청남도,영유아(0-5),남자,15.762
1495,5,충청남도,영유아(0-5),여자,8.311
1496,5,충청남도,유아(6-7),남자,14.492
1497,5,충청남도,유아(6-7),여자,9.421
1498,5,충청남도,초등(8-13),남자,7.427
1499,5,충청남도,초등(8-13),여자,9.655
1500,5,충청남도,청소년(14-19),남자,2.501
1501,5,충청남도,청소년(14-19),여자,3.629
1502,5,충청남도,20대,남자,1.017
1503,5,충청남도,20대,여자,1.552
1504,5,충청남도,30대,남자,2.216
1505,5,충청남도,30대,여자,3.937
1506,5,충청남도,40대,남자,3.966
1507,5,충청남도,40대,여자,4.037
1508,5,충청남도,50대,남자,2.492
1509,5,충청남도,50대,여자,2.276
1510,5,충청남도,60대이상,남자,3.158
1511,5,충청남도,60대이상,여자,2.611
1512,5,충청북도,영유아(0-5),남자,33.398
1513,5,충청북도,영유아(0-5),여자,31.546
1514,5,충청북도,유아(6-7),남자,21.057
1515,5,충청북도,유아(6-7),여자,20.208
1516,5,충청북도,초등(8-13),남자,8.361
1517,5,충청북도,초등(8-13),여자,8.322
1518,5,충청북도,청소년(14-19),남자,2.248
1519,5,충청북도,청소년(14-19),여자,3.115
1520,5,충청북도,20대,남자,0.937
1521,5,충청북도,20대,여자,1.375
1522,5,충청북도,30대,남자,1.873
1523,5,충청북도,30대,여자,3.215
1524,5,충청북도,40대,남자,3.654
1525,5,충청북도,40대,여자,4.065
1526,5,충청북도,50대,남자,2.596
1527,5,충청북도,50대,여자,2.484
1528,5,충청북도,60대이상,남자,4.742
1529,5,충청북도,60대이상,여자,3.13
1530,6,강원도,영유아(0-5),남자,19.473
1531,6,강원도,영유아(0-5),여자,7.514
1532,6,강원도,유아(6-7),남자,18.182
1533,6,강원도,유아(6-7),여자,20.862
1534,6,강원도,초등(8-13),남자,9.143
1535,6,강원도,초등(8-13),여자,12.775
1536,6,강원도,청소년(14-19),남자,3.427
1537,6,강원도,청소년(14-19),여자,4.981
1538,6,강원도,20대,남자,1.647
1539,6,강원도,20대,여자,2.058
1540,6,강원도,30대,남자,2.971
1541,6,강원도,30대,여자,3.985
1542,6,강원도,40대,남자,5.554
1543,6,강원도,40대,여자,5.414
1544,6,강원도,50대,남자,3.685
1545,6,강원도,50대,여자,3.848
1546,6,강원도,60대이상,남자,6.136
1547,6,강원도,60대이상,여자,3.358
1548,6,경기도,영유아(0-5),남자,3.836
1549,6,경기도,영유아(0-5),여자,3.772
1550,6,경기도,유아(6-7),남자,4.269
1551,6,경기도,유아(6-7),여자,5.396
1552,6,경기도,초등(8-13),남자,3.223
1553,6,경기도,초등(8-13),여자,3.148
1554,6,경기도,청소년(14-19),남자,0.555
1555,6,경기도,청소년(14-19),여자,0.902
1556,6,경기도,20대,남자,0.379
1557,6,경기도,20대,여자,0.829
1558,6,경기도,30대,남자,0.624
1559,6,경기도,30대,여자,1.677
1560,6,경기도,40대,남자,1.551
1561,6,경기도,40대,여자,2.571
1562,6,경기도,50대,남자,0.919
1563,6,경기도,50대,여자,1.066
1564,6,경기도,60대이상,남자,1.14
1565,6,경기도,60대이상,여자,0.857
1566,6,경상남도,영유아(0-5),남자,8.889
1567,6,경상남도,영유아(0-5),여자,10.562
1568,6,경상남도,유아(6-7),남자,9.949
1569,6,경상남도,유아(6-7),여자,15.514
1570,6,경상남도,초등(8-13),남자,7.464
1571,6,경상남도,초등(8-13),여자,8.311
1572,6,경상남도,청소년(14-19),남자,1.822
1573,6,경상남도,청소년(14-19),여자,2.875
1574,6,경상남도,20대,남자,0.789
1575,6,경상남도,20대,여자,1.163
1576,6,경상남도,30대,남자,1.689
1577,6,경상남도,30대,여자,3.649
1578,6,경상남도,40대,남자,3.481
1579,6,경상남도,40대,여자,4.418
1580,6,경상남도,50대,남자,2.122
1581,6,경상남도,50대,여자,2.139
1582,6,경상남도,60대이상,남자,3.34
1583,6,경상남도,60대이상,여자,2.767
1584,6,경상북도,영유아(0-5),남자,22.403
1585,6,경상북도,영유아(0-5),여자,17.704
1586,6,경상북도,유아(6-7),남자,32.848
1587,6,경상북도,유아(6-7),여자,30.82
1588,6,경상북도,초등(8-13),남자,11.357
1589,6,경상북도,초등(8-13),여자,12.143
1590,6,경상북도,청소년(14-19),남자,2.899
1591,6,경상북도,청소년(14-19),여자,5.142
1592,6,경상북도,20대,남자,1.455
1593,6,경상북도,20대,여자,1.767
1594,6,경상북도,30대,남자,2.7
1595,6,경상북도,30대,여자,4.371
1596,6,경상북도,40대,남자,5.61
1597,6,경상북도,40대,여자,5.825
1598,6,경상북도,50대,남자,3.456
1599,6,경상북도,50대,여자,3.194
1600,6,경상북도,60대이상,남자,5.177
1601,6,경상북도,60대이상,여자,3.617
1602,6,광주광역시,영유아(0-5),남자,55.822
1603,6,광주광역시,영유아(0-5),여자,50.209
1604,6,광주광역시,유아(6-7),남자,30.94
1605,6,광주광역시,유아(6-7),여자,29.866
1606,6,광주광역시,초등(8-13),남자,9.043
1607,6,광주광역시,초등(8-13),여자,10.605
1608,6,광주광역시,청소년(14-19),남자,0.881
1609,6,광주광역시,청소년(14-19),여자,2.264
1610,6,광주광역시,20대,남자,0.801
1611,6,광주광역시,20대,여자,1.133
1612,6,광주광역시,30대,남자,1.622
1613,6,광주광역시,30대,여자,2.752
1614,6,광주광역시,40대,남자,2.826
1615,6,광주광역시,40대,여자,3.021
1616,6,광주광역시,50대,남자,0.777
1617,6,광주광역시,50대,여자,1.425
1618,6,광주광역시,60대이상,남자,2.504
1619,6,광주광역시,60대이상,여자,1.935
1620,6,대구광역시,영유아(0-5),남자,31.24
1621,6,대구광역시,영유아(0-5),여자,39.717
1622,6,대구광역시,유아(6-7),남자,21.365
1623,6,대구광역시,유아(6-7),여자,23.66
1624,6,대구광역시,초등(8-13),남자,9.077
1625,6,대구광역시,초등(8-13),여자,10.575
1626,6,대구광역시,청소년(14-19),남자,2.566
1627,6,대구광역시,청소년(14-19),여자,3.458
1628,6,대구광역시,20대,남자,1.726
1629,6,대구광역시,20대,여자,1.717
1630,6,대구광역시,30대,남자,3.657
1631,6,대구광역시,30대,여자,5.795
1632,6,대구광역시,40대,남자,6.075
1633,6,대구광역시,40대,여자,6.738
1634,6,대구광역시,50대,남자,4.194
1635,6,대구광역시,50대,여자,4.153
1636,6,대구광역시,60대이상,남자,5.308
1637,6,대구광역시,60대이상,여자,4.301
1638,6,대전광역시,영유아(0-5),남자,31.186
1639,6,대전광역시,영유아(0-5),여자,35.504
1640,6,대전광역시,유아(6-7),남자,29.544
1641,6,대전광역시,유아(6-7),여자,26.932
1642,6,대전광역시,초등(8-13),남자,12.052
1643,6,대전광역시,초등(8-13),여자,9.928
1644,6,대전광역시,청소년(14-19),남자,2.117
1645,6,대전광역시,청소년(14-19),여자,3.151
1646,6,대전광역시,20대,남자,1.01
1647,6,대전광역시,20대,여자,1.298
1648,6,대전광역시,30대,남자,2.403
1649,6,대전광역시,30대,여자,3.954
1650,6,대전광역시,40대,남자,6.143
1651,6,대전광역시,40대,여자,5.891
1652,6,대전광역시,50대,남자,3.44
1653,6,대전광역시,50대,여자,3.29
1654,6,대전광역시,60대이상,남자,5.8
1655,6,대전광역시,60대이상,여자,4.072
1656,6,부산광역시,영유아(0-5),남자,12.493
1657,6,부산광역시,영유아(0-5),여자,91.318
1658,6,부산광역시,유아(6-7),남자,58.67
1659,6,부산광역시,유아(6-7),여자,62.516
1660,6,부산광역시,초등(8-13),남자,20.176
1661,6,부산광역시,초등(8-13),여자,21.488
1662,6,부산광역시,청소년(14-19),남자,3.339
1663,6,부산광역시,청소년(14-19),여자,4.872
1664,6,부산광역시,20대,남자,1.655
1665,6,부산광역시,20대,여자,2.227
1666,6,부산광역시,30대,남자,2.981
1667,6,부산광역시,30대,여자,5.866
1668,6,부산광역시,40대,남자,8.76
1669,6,부산광역시,40대,여자,8.489
1670,6,부산광역시,50대,남자,5.091
1671,6,부산광역시,50대,여자,3.575
1672,6,부산광역시,60대이상,남자,7.017
1673,6,부산광역시,60대이상,여자,5.911
1674,6,서울특별시,영유아(0-5),남자,9.081
1675,6,서울특별시,영유아(0-5),여자,7.834
1676,6,서울특별시,유아(6-7),남자,6.262
1677,6,서울특별시,유아(6-7),여자,7.757
1678,6,서울특별시,초등(8-13),남자,3.261
1679,6,서울특별시,초등(8-13),여자,3.786
1680,6,서울특별시,청소년(14-19),남자,0.494
1681,6,서울특별시,청소년(14-19),여자,0.763
1682,6,서울특별시,20대,남자,0.273
1683,6,서울특별시,20대,여자,0.596
1684,6,서울특별시,30대,남자,0.39
1685,6,서울특별시,30대,여자,0.877
1686,6,서울특별시,40대,남자,1.079
1687,6,서울특별시,40대,여자,1.586
1688,6,서울특별시,50대,남자,0.667
1689,6,서울특별시,50대,여자,0.866
1690,6,서울특별시,60대이상,남자,0.781
1691,6,서울특별시,60대이상,여자,0.81
1692,6,세종특별자치시,영유아(0-5),남자,19.048
1693,6,세종특별자치시,영유아(0-5),여자,10.976
1694,6,세종특별자치시,유아(6-7),남자,6.977
1695,6,세종특별자치시,유아(6-7),여자,6.563
1696,6,세종특별자치시,초등(8-13),남자,1.753
1697,6,세종특별자치시,초등(8-13),여자,2.433
1698,6,세종특별자치시,청소년(14-19),남자,0.661
1699,6,세종특별자치시,청소년(14-19),여자,0.956
1700,6,세종특별자치시,20대,남자,0.697
1701,6,세종특별자치시,20대,여자,1.108
1702,6,세종특별자치시,30대,남자,1.175
1703,6,세종특별자치시,30대,여자,1.794
1704,6,세종특별자치시,40대,남자,1.328
1705,6,세종특별자치시,40대,여자,2.067
1706,6,세종특별자치시,50대,남자,0.924
1707,6,세종특별자치시,50대,여자,1.418
1708,6,세종특별자치시,60대이상,남자,1.778
1709,6,세종특별자치시,60대이상,여자,1.376
1710,6,울산광역시,영유아(0-5),남자,27.202
1711,6,울산광역시,영유아(0-5),여자,25.527
1712,6,울산광역시,유아(6-7),남자,25.365
1713,6,울산광역시,유아(6-7),여자,30.27
1714,6,울산광역시,초등(8-13),남자,12.357
1715,6,울산광역시,초등(8-13),여자,15.155
1716,6,울산광역시,청소년(14-19),남자,1.958
1717,6,울산광역시,청소년(14-19),여자,3.855
1718,6,울산광역시,20대,남자,1.268
1719,6,울산광역시,20대,여자,1.649
1720,6,울산광역시,30대,남자,3.038
1721,6,울산광역시,30대,여자,5.137
1722,6,울산광역시,40대,남자,6.074
1723,6,울산광역시,40대,여자,5.819
1724,6,울산광역시,50대,남자,2.567
1725,6,울산광역시,50대,여자,2.6
1726,6,울산광역시,60대이상,남자,4.533
1727,6,울산광역시,60대이상,여자,3.643
1728,6,인천광역시,영유아(0-5),남자,11.721
1729,6,인천광역시,영유아(0-5),여자,7.682
1730,6,인천광역시,유아(6-7),남자,8.969
1731,6,인천광역시,유아(6-7),여자,8.021
1732,6,인천광역시,초등(8-13),남자,3.696
1733,6,인천광역시,초등(8-13),여자,4.526
1734,6,인천광역시,청소년(14-19),남자,0.644
1735,6,인천광역시,청소년(14-19),여자,1.178
1736,6,인천광역시,20대,남자,0.345
1737,6,인천광역시,20대,여자,0.601
1738,6,인천광역시,30대,남자,0.385
1739,6,인천광역시,30대,여자,0.846
1740,6,인천광역시,40대,남자,0.918
1741,6,인천광역시,40대,여자,1.345
1742,6,인천광역시,50대,남자,0.747
1743,6,인천광역시,50대,여자,0.678
1744,6,인천광역시,60대이상,남자,1.354
1745,6,인천광역시,60대이상,여자,0.815
1746,6,전라남도,영유아(0-5),남자,19.561
1747,6,전라남도,영유아(0-5),여자,2.954
1748,6,전라남도,유아(6-7),남자,27.536
1749,6,전라남도,유아(6-7),여자,21.647
1750,6,전라남도,초등(8-13),남자,7.384
1751,6,전라남도,초등(8-13),여자,8.411
1752,6,전라남도,청소년(14-19),남자,2.415
1753,6,전라남도,청소년(14-19),여자,3.497
1754,6,전라남도,20대,남자,1.064
1755,6,전라남도,20대,여자,1.634
1756,6,전라남도,30대,남자,1.918
1757,6,전라남도,30대,여자,4.416
1758,6,전라남도,40대,남자,3.756
1759,6,전라남도,40대,여자,4.468
1760,6,전라남도,50대,남자,2.737
1761,6,전라남도,50대,여자,2.708
1762,6,전라남도,60대이상,남자,3.548
1763,6,전라남도,60대이상,여자,3.283
1764,6,전라북도,영유아(0-5),남자,31.016
1765,6,전라북도,영유아(0-5),여자,23.698
1766,6,전라북도,유아(6-7),남자,24.656
1767,6,전라북도,유아(6-7),여자,29.374
1768,6,전라북도,초등(8-13),남자,9.224
1769,6,전라북도,초등(8-13),여자,8.12
1770,6,전라북도,청소년(14-19),남자,2.26
1771,6,전라북도,청소년(14-19),여자,2.689
1772,6,전라북도,20대,남자,0.939
1773,6,전라북도,20대,여자,1.606
1774,6,전라북도,30대,남자,1.71
1775,6,전라북도,30대,여자,3.876
1776,6,전라북도,40대,남자,3.173
1777,6,전라북도,40대,여자,4.146
1778,6,전라북도,50대,남자,1.838
1779,6,전라북도,50대,여자,2.092
1780,6,전라북도,60대이상,남자,3.358
1781,6,전라북도,60대이상,여자,2.648
1782,6,제주특별자치도,영유아(0-5),남자,42.601
1783,6,제주특별자치도,영유아(0-5),여자,39.594
1784,6,제주특별자치도,유아(6-7),남자,27.993
1785,6,제주특별자치도,유아(6-7),여자,30.725
1786,6,제주특별자치도,초등(8-13),남자,10.702
1787,6,제주특별자치도,초등(8-13),여자,10.237
1788,6,제주특별자치도,청소년(14-19),남자,1.97
1789,6,제주특별자치도,청소년(14-19),여자,3.192
1790,6,제주특별자치도,20대,남자,1.314
1791,6,제주특별자치도,20대,여자,2.165
1792,6,제주특별자치도,30대,남자,3.24
1793,6,제주특별자치도,30대,여자,6.85
1794,6,제주특별자치도,40대,남자,5.755
1795,6,제주특별자치도,40대,여자,6.701
1796,6,제주특별자치도,50대,남자,3.766
1797,6,제주특별자치도,50대,여자,4.61
1798,6,제주특별자치도,60대이상,남자,6.456
1799,6,제주특별자치도,60대이상,여자,3.856
1800,6,충청남도,영유아(0-5),남자,6.499
1801,6,충청남도,영유아(0-5),여자,9.455
1802,6,충청남도,유아(6-7),남자,17.919
1803,6,충청남도,유아(6-7),여자,9.373
1804,6,충청남도,초등(8-13),남자,8.128
1805,6,충청남도,초등(8-13),여자,10.952
1806,6,충청남도,청소년(14-19),남자,2.561
1807,6,충청남도,청소년(14-19),여자,3.577
1808,6,충청남도,20대,남자,1.036
1809,6,충청남도,20대,여자,1.551
1810,6,충청남도,30대,남자,2.37
1811,6,충청남도,30대,여자,4.577
1812,6,충청남도,40대,남자,4.225
1813,6,충청남도,40대,여자,4.484
1814,6,충청남도,50대,남자,2.737
1815,6,충청남도,50대,여자,2.369
1816,6,충청남도,60대이상,남자,3.382
1817,6,충청남도,60대이상,여자,2.88
1818,6,충청북도,영유아(0-5),남자,46.408
1819,6,충청북도,영유아(0-5),여자,49.897
1820,6,충청북도,유아(6-7),남자,29.582
1821,6,충청북도,유아(6-7),여자,28.361
1822,6,충청북도,초등(8-13),남자,11.328
1823,6,충청북도,초등(8-13),여자,12.041
1824,6,충청북도,청소년(14-19),남자,3.081
1825,6,충청북도,청소년(14-19),여자,3.712
1826,6,충청북도,20대,남자,1.163
1827,6,충청북도,20대,여자,1.732
1828,6,충청북도,30대,남자,2.531
1829,6,충청북도,30대,여자,4.332
1830,6,충청북도,40대,남자,4.865
1831,6,충청북도,40대,여자,5.324
1832,6,충청북도,50대,남자,3.18
1833,6,충청북도,50대,여자,3.209
1834,6,충청북도,60대이상,남자,5.486
1835,6,충청북도,60대이상,여자,4.219
1836,7,강원도,영유아(0-5),남자,23.139
1837,7,강원도,영유아(0-5),여자,8.986
1838,7,강원도,유아(6-7),남자,22.526
1839,7,강원도,유아(6-7),여자,26.151
1840,7,강원도,초등(8-13),남자,10.671
1841,7,강원도,초등(8-13),여자,14.956
1842,7,강원도,청소년(14-19),남자,3.438
1843,7,강원도,청소년(14-19),여자,4.569
1844,7,강원도,20대,남자,1.781
1845,7,강원도,20대,여자,2.534
1846,7,강원도,30대,남자,3.22
1847,7,강원도,30대,여자,4.496
1848,7,강원도,40대,남자,6.504
1849,7,강원도,40대,여자,6.166
